x,c0,c1,c2,c3,c4,c5
2.054,10.519185857726352,7.782532761869212,7.8322707890286365,-1.1181255023444743,-6.627089042979123,-11.857809382745565
2.055,10.523888798575072,7.78538897283549,7.9074338180088395,-0.9537873601332368,-6.460019660409715,-11.853206178053341
2.056,10.525752827949955,7.78560352656911,7.978624612950701,-0.7970454829288529,-6.301619359254315,-11.851444526542359
2.057,10.52421908344648,7.7826095983603745,8.044991319993402,-0.6483008237629582,-6.152236973737468,-11.853083316908954
2.058,10.521152169708682,7.778263262459243,8.108105838309712,-0.5055292861463316,-6.009803732515968,-11.856257877938203
2.059,10.515937938811193,7.771941666430336,8.167063305744453,-0.3691840091767685,-5.874735353933045,-11.861582168690871
2.06,10.507766740847313,7.762826706429665,8.22076727294244,-0.2399121937495755,-5.747648696307516,-11.869865499824897
2.061,10.500794314156133,7.755066377957701,8.273092686359055,-0.11339428338617841,-5.624200750309288,-11.87695161769999
2.062,10.49415455028177,7.747787998263585,8.322900848939017,0.00966871314999132,-5.505075807198781,-11.88370591945222
2.063,10.491291253013497,7.7444302475780376,8.373373290976858,0.13288700542259285,-5.386653613007891,-11.886683697256982
2.064,10.488730530660632,7.741515634686482,8.420786082355944,0.25295451494806825,-5.27223693547954,-11.889357776300285
2.065,10.486612059492048,7.739181592400636,8.46504276104557,0.3701803908863002,-5.16152022040508,-11.891587304379213
2.066,10.48538392622727,7.737875091087223,8.506370691040305,0.4851841854248313,-5.053894694005908,-11.892922963502187
2.067,10.483441743858137,7.735991513478733,8.54296155401138,0.5965353818634302,-4.950809176848946,-11.894967901893416
2.068,10.482067259108778,7.734813008805127,8.575911181725214,0.7056924787597358,-4.850831400753786,-11.896439168830145
2.069,10.480131766530718,7.733211687574616,8.60392407057018,0.811706949837899,-4.754944514079042,-11.898464332971653
2.07,10.478745100804463,7.732298423482914,8.627963337380779,0.9158728477521123,-4.661898017701484,-11.899932514248276
2.071,10.47763086008904,7.7317979374987855,8.647626784606532,1.0181026944274443,-4.571832454616379,-11.901119174817724
2.072,10.47613849958752,7.731060742406769,8.66215965832409,1.1179403578301792,-4.485267234953502,-11.902674038218112
2.073,10.474471103645893,7.730290771640117,8.671682924235316,1.2157897516104745,-4.401872768999102,-11.904393326889405
2.074,10.476248174961222,7.73310808053037,8.679756445453782,1.3154785940488694,-4.317907588056044,-11.902656973971888
2.075,10.48288106492283,7.740924170632497,8.687754626963695,1.4186350317600178,-4.231842828705602,-11.896053195617155
2.076,10.488164750606536,7.747533451921164,8.689458049913082,1.5192811318935655,-4.149770301226038,-11.890786739627359
2.077,10.492392150237054,7.753227106007125,8.685167358554951,1.6179494814029372,-4.071288017667342,-11.886564607345878
2.078,10.495306125875246,7.757744792162548,8.67465483946041,1.7146375385652806,-3.996548036855346,-11.883644063475575
2.079,10.496987622852734,7.761162680214484,8.658052194450285,1.809698176815604,-3.9253681983053115,-11.881944482731269
2.08,10.498569577726634,7.7646073917387035,8.636564108765802,1.9045560846423981,-3.8565181108155007,-11.880333414839397
2.081,10.498432937132113,7.766452153674792,8.608663931916318,1.997906494992827,-3.7915230592304865,-11.880430527500005
2.082,10.49402573916966,7.764136054951988,8.571912374954502,2.087537331429798,-3.732844846101568,-11.884788488641668
2.083,10.490204808952438,7.762506038983863,8.531298865884079,2.178674101577247,-3.675540056846534,-11.888551223409962
2.084,10.489093222646895,7.763674829074856,8.489098803708492,2.273840496282746,-3.617402605019967,-11.88959639121166
2.085,10.48860662644694,7.765547583950615,8.443399457643677,2.3713889068063883,-3.560437383968539,-11.890009029978488
2.086,10.49102683224701,7.7703956156603695,8.396672869549024,2.4740798657993337,-3.502286581387343,-11.88750795464398
2.087,10.492268162207292,7.774122730668687,8.34504130861419,2.5783559628911394,-3.4469631936611713,-11.886179423686901
2.088,10.493012921545818,7.777400584645589,8.289411672790886,2.68548695022242,-3.3937153807721607,-11.885341686870616
2.089,10.492590123269421,7.779547356693488,8.229353176540416,2.795459654048605,-3.3431475943986393,-11.885666271933097
2.09,10.493410974735145,7.782963269693989,8.167531845226598,2.9114264096236013,-3.2927849837287493,-11.884742497445005
2.091,10.493051846814982,7.7852136292917535,8.101792525482098,3.031803483239345,-3.244990330939066,-11.884994499052493
2.092,10.491879525399323,7.786654123161627,8.03278307166289,3.1579153271772973,-3.199338699595263,-11.886055976969182
2.093,10.49053871923707,7.787918423922565,7.961440852517984,3.291504786508202,-3.155129847125777,-11.887282681217426
2.094,10.488964730914562,7.788930983623605,7.888004395674077,3.433773154646375,-3.1123754927580953,-11.888739731910634
2.095,10.488142636111697,7.790666339979331,7.813771519900481,3.587172602774303,-3.070040080299784,-11.889442432166383
2.096,10.489039235369011,7.794081167513605,7.740030142799413,3.754378853392314,-3.027108753602679,-11.888424312981968
2.097,10.48599193292162,7.793503167069959,7.66144587689586,3.9317303497488987,-2.9891983609008252,-11.891348262158958
2.098,10.485475662041088,7.7953979955256925,7.584827581381869,4.128054878479979,-2.949790415110924,-11.8917396066135
2.099,10.485512997084014,7.797779482292013,7.50853621531079,4.344146690522698,-2.910820928566293,-11.891575994399231
2.1,10.48559269534547,7.800128186706588,7.4324019060839355,4.582760694795385,-2.8727617667035026,-11.891368858976259
2.101,10.48801584761187,7.804737514683965,7.359068525554714,4.850035883367244,-2.8332743666821276,-11.888817279705062
2.102,10.49069307927089,7.809510846498429,7.286789177230985,5.1483574658818805,-2.79441237858747,-11.886010794665529
2.103,10.493741228000601,7.814558048425947,7.216020976172823,5.482980083410865,-2.7560247735872196,-11.882832745229626
2.104,10.49788191255119,7.820593891457932,7.1478216833877095,5.86036302343844,-2.717357078274975,-11.878561724954967
2.105,10.499740538105863,7.824236917614788,7.0791467467545,6.283241861700989,-2.6817521810297977,-11.87657258661131
2.106,10.49853330413114,7.824696342706608,7.009534369603422,6.756829761833131,-2.6499631687520298,-11.87764944132354
2.107,10.498106655721424,7.825811588486647,6.943143273315522,7.290033004004555,-2.618113873201423,-11.877946190138452
2.108,10.497341912781895,7.826457139702536,6.879155849837663,7.884718876432011,-2.5872943581333097,-11.878581862976853
2.109,10.496503501799834,7.826890961128579,6.818124852523293,8.5408295930685,-2.5572127603016788,-11.879292364629283
2.11,10.493700230157211,7.8252159198621065,6.758433098606149,9.251906775078075,-2.529734052808269,-11.881969185304817
2.111,10.490834001807684,7.82332865811669,6.702240663756641,10.010802692766228,-2.502931377643791,-11.884710671522049
2.112,10.487129196250155,7.820449169806169,6.649012861799971,10.803804711570258,-2.4775567587732827,-11.888292629742939
2.113,10.484428869080748,7.818417193997833,6.600815122379134,11.617112258022225,-2.4517449851025295,-11.890872113040837
2.114,10.482724085603902,7.817221698132849,6.55784103589813,12.433690515539942,-2.4254843258559955,-11.892458080268632
2.115,10.48334273321067,7.818189738214135,6.521599868330081,13.23757378051044,-2.3974276646370387,-11.891722590922129
2.116,10.484420524748257,7.819457384083347,6.4903862437575395,14.010107356806508,-2.369421324832685,-11.89052982224929
2.117,10.4865399788561,7.821608513293662,6.464917850640066,14.73605181888227,-2.3408658160649876,-11.888297119540148
2.118,10.48856253226321,7.823506706925203,6.444166466832872,15.399679238049664,-2.3128834368868203,-11.886162911824165
2.119,10.488746772391876,7.823413264303941,6.426475352542455,15.986049845780885,-2.287199774317249,-11.88586850535521
2.12,10.487221010002084,7.821459625380302,6.412031331580613,16.483596824553448,-2.263670953938916,-11.8872855227079
2.121,10.484178657246403,7.81784273463592,6.401060121788163,16.88241237301335,-2.2420882608576926,-11.89022051955498
2.122,10.481430924731427,7.814377855347936,6.395379402313061,17.1758718713443,-2.220625598570799,-11.89286226741152
2.123,10.480142530960093,7.812234438884922,6.396135184565749,17.35841367368695,-2.1981039802029914,-11.894046021171729
2.124,10.479920632667309,7.811025144989325,6.402891555649291,17.424635195932716,-2.1749027023961163,-11.894164577910736
2.125,10.480971791046356,7.810962783251912,6.415788555879844,17.37141474821987,-2.1508023312178675,-11.893011314025703
2.126,10.484037305476791,7.812795532999586,6.435478552049956,17.19776960920788,-2.125049207398651,-11.889844864579821
2.1270000000000002,10.485766734736321,7.813180261788202,6.4585009148949055,16.90011587222041,-2.1009816586976084,-11.888015623460056
2.128,10.484991157692985,7.8109555361989065,6.483556585906436,16.478399849844397,-2.0797564184560255,-11.888692506147086
2.129,10.481948654581776,7.806366993819546,6.510735146795795,15.935164327319336,-2.06112305185298,-11.891637471246993
2.13,10.479685014413574,7.802468126799193,6.542917389908944,15.276781777684386,-2.042023428030067,-11.893804793853658
2.1310000000000002,10.47858105561924,7.799647771728802,6.580304616752273,14.507815280903564,-2.022064702410021,-11.894813717417607
2.132,10.478745977458297,7.7980235573279835,6.62281387992417,13.633252963666857,-2.0011261395335347,-11.894555087081867
2.133,10.479041538895336,7.796466059970367,6.669103890241265,12.657386144817075,-1.9803349134705095,-11.894167172032718
2.134,10.479101263604758,7.794617908336358,6.7185957983026405,11.585700000712192,-1.9600467661895284,-11.89401646987762
2.1350000000000002,10.48074485780292,7.7943080829791445,6.77288904438976,10.426180916102426,-1.9384314358724588,-11.892283298856556
2.136,10.48335692910468,7.794930540256234,6.831141355270305,9.184616337572146,-1.9160938322869223,-11.889583085625809
2.137,10.488247472490826,7.797804540017807,6.894430278421775,7.868914496215722,-1.8917133321505777,-11.884605890559813
2.138,10.49291658308336,7.800439132901068,6.96001867204005,6.483381007139993,-1.8677787534084351,-11.879851714015054
2.1390000000000002,10.496006361945836,7.801484802670775,7.026307156938076,5.033747757157474,-1.8456360718517375,-11.876678610371133
2.14,10.49596096430859,7.7993933122305314,7.091494516881049,3.52596389422942,-1.826828124035883,-11.876642648667364
2.141,10.495763198924841,7.797154293249582,7.158314569992625,1.971066756271664,-1.808358120474819,-11.876761298850058
2.142,10.497661549421732,7.7970224329697375,7.228763420348703,0.3799890713012469,-1.7879630468056826,-11.874786377255607
2.1430000000000002,10.500701795637022,7.798049241955686,7.301631149754365,-1.2388946808874826,-1.7665823889591956,-11.871672399804217
2.144,10.50559463842525,7.800950687981506,7.377369356905823,-2.8749227165447215,-1.7434905540763823,-11.866708951299128
2.145,10.508724834951872,7.802116238565089,7.452100094974403,-4.521171679199624,-1.7222875637947863,-11.863511556038693
2.146,10.50881103448395,7.800268567346533,7.5242754966121925,-6.167842221950187,-1.7042389811280905,-11.863361852797803
2.1470000000000002,10.506073880351428,7.795631661926369,7.5938458053205204,-7.80316112350516,-1.6891078647576183,-11.866039484928388
2.148,10.502226609278443,7.789921641618989,7.662250177954015,-9.413504355624845,-1.6751646628426018,-11.869831471053232
2.149,10.496006087794038,7.781878132359616,7.727948169887287,-10.988037198570117,-1.6636569017242833,-11.876001128794652
2.15,10.48952782653459,7.77361964908008,7.7927754467512385,-12.512592470603177,-1.6524549143250733,-11.88243302567851
2.1510000000000002,10.48202922569169,7.764387233101601,7.855687967696239,-13.97621248135382,-1.64230934105135,-11.889889698458772
2.152,10.474353617879961,7.755028811295615,7.917247148021448,-15.366980272234134,-1.6323676264429643,-11.897527593463543
2.153,10.467316388644948,7.74636555936329,7.9779872749056,-16.67396639377284,-1.6218082431379375,-11.904530938562171
2.154,10.463429080769926,7.74091617073953,8.04014103384117,-17.885782508726468,-1.6081167400064516,-11.9083876424895
2.1550000000000002,10.4624654741074,7.7384629217327365,8.103207040139758,-18.99523073221414,-1.591519390410417,-11.909323241073121
2.156,10.463927357291707,7.738517204106545,8.166416987939073,-19.996976199581766,-1.5725166553552816,-11.907835173523843
2.157,10.463705226251722,7.736979801464834,8.225397647029169,-20.890947251167873,-1.5552213371632928,-11.908032147423526
2.158,10.465183993351133,7.73724612175734,8.283277849241196,-21.671225373087825,-1.5362516840736422,-11.906528489962103
2.1590000000000003,10.468959734596359,7.739922578204734,8.340406594146991,-22.336281275428576,-1.5150138128740085,-11.902727440060588
2.16,10.469774693725547,7.739761208605033,8.391289366493304,-22.89197689090409,-1.4967658830251414,-11.901886180278186
2.161,10.470281162193682,7.739423196169319,8.438353309187887,-23.337750634173773,-1.4788534937914422,-11.901351983901106
2.162,10.471551427420952,7.739988663021793,8.482458558473082,-23.676093197640622,-1.4601996227080853,-11.900052266070098
2.1630000000000003,10.470872230205694,7.738751052648926,8.52069408178959,-23.914791490179063,-1.4435102282191679,-11.900700116149608
2.164,10.469227929327959,7.7367002561870395,8.553862152396622,-24.05953723930481,-1.4277912468478593,-11.902311119129767
2.165,10.465523027163703,7.73274520631919,8.580702167176533,-24.11982726602674,-1.414126496842704,-11.905980805453988
2.166,10.461191172282149,7.728323044484515,8.602500902776082,-24.104455840835897,-1.4010693364054778,-11.910275615838929
2.1670000000000003,10.455473676858878,7.722677874484284,8.618372222517452,-24.026233612591415,-1.3893649625274644,-11.915954347230585
2.168,10.449157941584332,7.716599427301761,8.628996556078787,-23.898046223642748,-1.37821274909781,-11.922229696117334
2.169,10.445019268346757,7.712865131136153,8.637063637694235,-23.73193393377956,-1.3648251857620777,-11.926326416869628
2.17,10.44438088870433,7.7128003404955265,8.643833266856964,-23.541769169612675,-1.3478683749952556,-11.926921274633816
2.1710000000000003,10.444161800494973,7.713326159897925,8.64618352452105,-23.34525044343859,-1.330414006770319,-11.9270952189847
2.172,10.444818877058765,7.714901333332271,8.644552910244057,-23.15497631583664,-1.3119964268309587,-11.926391308731542
2.173,10.444068140025173,7.715243264205095,8.636661463633569,-22.983907064571977,-1.294890487220552,-11.927093471720218
2.174,10.441754545914097,7.714197591128041,8.622380295392938,-22.839987370839733,-1.2792410627382993,-11.929356741741026
2.1750000000000003,10.44146806199709,7.715354196656646,8.605347422620785,-22.724381284469185,-1.261446800751279,-11.929591185319808
2.176,10.444057544032216,7.719561096798527,8.58648136770565,-22.638127446887992,-1.2406463085878512,-11.926948018070927
2.177,10.44788996875041,7.725183566347122,8.564239882478404,-22.58227235909975,-1.2184585536962333,-11.923060380311496
2.178,10.451888187913733,7.731141659460299,8.537656961709207,-22.55534192813693,-1.1959442873084418,-11.919005606341008
2.179,10.456926441877707,7.738305465691847,8.507737487176595,-22.552482140189614,-1.1722096521357313,-11.91390973343776
2.18,10.460637617884386,7.7443021736069015,8.472263608345104,-22.571152623056395,-1.1495982646769956,-11.910140253557145
2.181,10.46439038760331,7.750493071479514,8.432770965421447,-22.604580988417943,-1.1267136545100345,-11.906328979464291
2.182,10.468119561475135,7.756803881016835,8.38937820259442,-22.64728102258466,-1.1035888811994874,-11.902541677972996
2.183,10.470106706632583,7.761505422162144,8.340566755666751,-22.69553859838578,-1.0819060913913239,-11.900497432992
2.184,10.470499879007576,7.764733436615996,8.286699750678787,-22.744084451965836,-1.061477075973297,-11.900048892486573
2.185,10.470649300005858,7.767824483484082,8.229356950749736,-22.786888207209596,-1.0409083363264218,-11.899846557391605
2.186,10.470395776138902,7.770604654527204,8.168622504078686,-22.819949295606566,-1.0203136187631814,-11.900050323741704
2.187,10.470205425896522,7.7735245956331855,8.105218957316977,-22.839201955579593,-0.9991800399562507,-11.90019472362373
2.188,10.466997913476183,7.773488004621555,8.036334718173999,-22.844697249337695,-0.9805404653503245,-11.903360667993306
2.189,10.462529503031265,7.7722349392796675,7.964006282739355,-22.832208656327364,-0.962590967063746,-11.907792374333523
2.19,10.459838337050249,7.772787464014976,7.891562814634556,-22.796760262672347,-0.942246518584015,-11.910452058445074
2.191,10.459573186003277,7.775778748846194,7.819954136518637,-22.736261839892943,-0.9188130460239582,-11.910691163785538
2.192,10.459651933914135,7.779111717370453,7.74740817802292,-22.651807961452235,-0.8943287852464232,-11.910591880821523
2.193,10.46155339650684,7.784250859235748,7.675721473329906,-22.541340898285057,-0.8672714732985143,-11.908675354180627
2.194,10.464789441112638,7.790694273712342,7.604729832669522,-22.40513231380603,-0.8380849367627015,-11.905429593657624
2.195,10.470400676880574,7.799469199638295,7.5358023936930065,-22.242242091231613,-0.8056817083785077,-11.899813820968337
2.196,10.473574678516494,7.805750010451386,7.464458064179149,-22.05785635330417,-0.7748227914279627,-11.896640286674398
2.197,10.476267295166698,7.811479293704661,7.392984969920802,-21.850625049040254,-0.7434943699278045,-11.893952995032791
2.198,10.479201212919007,7.817366342922974,7.322437351827849,-21.62062502507146,-0.7109081779220674,-11.891029151952154
2.199,10.480418754796865,7.821439973961338,7.251186755462938,-21.370772190878693,-0.678948054615075,-11.889826362992965
2.2,10.481377863612025,7.825144559618441,7.181016422107889,-21.1006935868402,-0.6460734447558334,-11.888886644256292
2.201,10.482194690532397,7.828582766667487,7.112362379045361,-20.811456345199392,-0.6120767947058199,-11.888093816431889
2.202,10.481598868593046,7.8304709987885825,7.044267213091534,-20.505586867135264,-0.578128247918289,-11.888718214476869
2.203,10.482141024638288,7.833347065239024,6.979586042379342,-20.18184101023939,-0.5415678875692713,-11.88820916190914
2.204,10.484952335432952,7.8383299235760955,6.919744577117439,-19.84042475035347,-0.5011459889159436,-11.885435399684996
2.205,10.486664876968998,7.84204011900505,6.861657799725144,-19.486056949848457,-0.4601016345814196,-11.88376473588218
2.206,10.485230230480699,7.8424183668352185,6.803546789037048,-19.122136248211493,-0.42034209416796575,-11.885245451644954
2.207,10.479968884185796,7.8387750186822185,6.744986497521827,-18.750679194133717,-0.38239191635212366,-11.890556899408544
2.208,10.475279700509608,7.835499782288636,6.690613941829248,-18.368600379163638,-0.3416831971792458,-11.895300012779122
2.209,10.472147567659826,7.833569753810831,6.641634839998922,-17.976196155816694,-0.29704841731320425,-11.89848962023089
2.21,10.470064315311813,7.832470619497718,6.597743447774858,-17.575216628688377,-0.24879889422709314,-11.900633511572941
2.211,10.470119653386456,7.833287687797365,6.560212257967848,-17.165769075846413,-0.19563124407377327,-11.90064150742218
2.212,10.467340766995045,7.831045440085598,6.524230303840254,-16.753974137295284,-0.1422835929058633,-11.903485887142853
2.213,10.464238499092504,7.828253595340329,6.49244811650896,-16.338416224551423,-0.08598408676212255,-11.906655233811074
2.214,10.463241914962204,7.827341661150307,6.467411414538927,-15.917706722632207,-0.024011459931680412,-11.907719882165813
2.215,10.461439113927687,7.825399751381672,6.446301275078809,-15.49574160849804,0.04105122364461873,-11.909591113620795
2.216,10.460367367202586,7.823968627401878,6.43072371758395,-15.071910589998986,0.11111426156049792,-11.910731036601028
2.217,10.459734416534516,7.822760890311423,6.420430679257721,-14.647375575946382,0.1863115021461005,-11.911431304058274
2.218,10.458815865391067,7.821058241343205,6.41471730838265,-14.22367356670367,0.2664085949349946,-11.912415738923109
2.219,10.456526583086305,7.817782739672791,6.412493507702073,-13.802646148517514,0.35088759588626506,-11.914768944381787
2.22,10.45323447235664,7.813310470842227,6.414098154921961,-13.384626643043257,0.4407760554843466,-11.91812254296426
2.221,10.449729049000098,7.808440112099708,6.420268473998951,-12.969473041486786,0.5376332212934654,-11.921686591502612
2.222,10.447171292549065,7.804342825002145,6.43209095702052,-12.556619695115012,0.6435211744722711,-11.924299718942995
2.223,10.443789421670923,7.79925804899774,6.447698378536947,-12.148383305171192,0.7577282146656525,-11.927733342675408
2.224,10.441158981266828,7.794773545315961,6.46855122708289,-11.74368483824899,0.8830855044277864,-11.93041158121652
2.225,10.437800563299984,7.789423071129023,6.493036910828559,-11.344453790384973,1.019611969594908,-11.933813533433954
2.226,10.434536087333909,7.784042593223337,6.521827614451813,-10.950274040694573,1.1699327468143728,-11.937116998529993
2.227,10.433929623214107,7.7812110453187415,6.557322776018507,-10.558945168301268,1.3388019497178014,-11.937757655236455
2.228,10.436126071175208,7.781088910032284,6.599489408332215,-10.17064597964506,1.5290521325764943,-11.935590384529796
2.229,10.441242751067087,7.783809558036148,6.648255208143376,-9.785545073401668,1.744141392090063,-11.930497702022707
2.23,10.446770988087085,7.786880404639783,6.7009114717095155,-9.406401459782147,1.9857755566897382,-11.924988210991204
2.231,10.452905529523832,7.790511841975257,6.757443712399874,-9.033237286739329,2.2595474267398594,-11.918867224583199
2.232,10.458645108434533,7.793717376377237,6.816633360175999,-8.667239375322344,2.571472652160893,-11.913136228513205
2.233,10.461153319148899,7.793674156731076,6.875419663592654,-8.311400373805359,2.9279665518306337,-11.910632016196429
2.234,10.465697086263656,7.795661279710445,6.9388391125503945,-7.960582212606654,3.346646292446732,-11.906088207242734
2.235,10.471265086379692,7.798678237761862,7.005644719690528,-7.615899527094185,3.8431336336445763,-11.900516791616058
2.236,10.471234555384155,7.796111691050229,7.068973425038615,-7.284054618824044,4.433255628383155,-11.900541299170895
2.237,10.47096869872713,7.79333288851701,7.133943904551979,-6.959741733214677,5.15219362480078,-11.900799363898106
2.238,10.46930551196462,7.7891867744703625,7.199145775087859,-6.644159863410303,6.036192782717217,-11.902453847922391
2.239,10.468548293008752,7.785982834378726,7.266630392438425,-6.335023691297985,7.128142184973676,-11.903202277172923
2.24,10.466364298506312,7.7813940378741,7.333809667630014,-6.034666403234739,8.455992466709386,-11.905378145343395
2.241,10.466136811339869,7.77880912254959,7.403808194862148,-5.739688993866858,10.022813706677267,-11.905598821948288
2.242,10.466525655256195,7.776893299464956,7.47502383287368,-5.451401053862841,11.78486167047046,-11.905205020161809
2.243,10.46400042749257,7.772121551574466,7.543660969395869,-5.173288784912744,13.6616985173908,-11.907727564689887
2.244,10.458820976112984,7.764759128317877,7.609711090123175,-4.905035677646285,15.557092866991939,-11.91290692120048
2.245,10.455955817234159,7.759780115097603,7.677871523696391,-4.641605222287009,17.370328241185604,-11.915774771315261
2.246,10.455202184652068,7.756987717857308,7.74766603741419,-4.383121816943027,18.99407886929327,-11.916533943505263
2.247,10.454542051693629,7.754370331597853,7.81680148193821,-4.131515725970753,20.327424635832614,-11.91720240291244
2.248,10.457071826308916,7.75503111971488,7.888098167757929,-3.883594301153856,21.29324536862066,-11.914683583234483
2.249,10.461458174852506,7.75764364817642,7.959946475396707,-3.6405870079717335,21.835304252827054,-11.91031059636537
2.25,10.467001442917915,7.761514979966896,8.03137113252456,-3.403082775465829,21.92362783157805,-11.904782857605644
2.251,10.47169814747317,7.764647764722271,8.100094618695323,-3.172968256813173,21.548178442698273,-11.900103641584078
2.2520000000000002,10.474902491280787,7.7664013960209894,8.165199741889523,-2.950766963480808,20.715563542046706,-11.89691860418482
2.253,10.480585583512747,7.770751035064256,8.23039013746418,-2.7323806224148726,19.4469512319599,-11.891256573910315
2.254,10.48536131804978,7.774313410484325,8.292017604305517,-2.5210638231394373,17.762110086211855,-11.886503670157055
2.255,10.489602685195257,7.777462995023365,8.350199880807915,-2.316308181592912,15.687828395732724,-11.882286994910569
2.2560000000000002,10.492297396681026,7.779187559239617,8.403677808696195,-2.1189871243917358,13.251035288955299,-11.879619003113078
2.257,10.493319021438252,7.779359354916745,8.452088102544566,-1.929085125757594,10.479983261679857,-11.878626349108243
2.258,10.495878057156629,7.7811863435269455,8.498416128173792,-1.7432469612409014,7.4060248057740345,-11.876098786011118
2.259,10.496754770701436,7.781445253475082,8.539230445187131,-1.5645451597400706,4.0534352699008735,-11.875256294811805
2.2600000000000002,10.49734099792851,7.781523532477099,8.575726182600667,-1.3914384534430315,0.45021363393690783,-11.874707265902972
2.261,10.500092977434258,7.783872375690698,8.610179377502261,-1.2213191726028367,-3.3756165623175654,-11.87199564442519
2.262,10.500757572138808,7.784233096594724,8.638174546090008,-1.0582872081439272,-7.403888600736138,-11.871374697283324
2.263,10.50083525399182,7.78410018091475,8.661068805263186,-0.9006871734831903,-11.609887434119365,-11.871344028297138
2.2640000000000002,10.498516858860805,7.781658171083013,8.676929673393202,-0.7501717691100612,-15.973424266446559,-11.873712816610409
2.265,10.494333187553448,7.777431456187378,8.68618561832002,-0.6060522660161858,-20.473166669400495,-11.877950203494105
2.266,10.489825162568266,7.772954716532877,8.690297103792423,-0.46662845514833584,-25.087922668596814,-11.882515114734586
2.267,10.488053428239423,7.771282842936947,8.692266959508316,-0.3286791310440195,-29.796059869685614,-11.884346639853462
2.2680000000000002,10.487697594763638,7.771090408982699,8.690740163740166,-0.19336284964922845,-34.58130905959178,-11.884764781300579
2.269,10.486572872264366,7.7701883190381755,8.68352066419365,-0.06270126002075327,-39.42911403341982,-11.885953841583783
2.27,10.482381263708957,7.76627488940845,8.66832249292512,0.061172250635802006,-44.3257043882985,-11.890211262974542
2.271,10.480276155839436,7.764500412376855,8.650334226747912,0.18357729202179118,-49.250296965261676,-11.892383054891724
2.2720000000000002,10.482362031447774,7.766966950390114,8.631718554768044,0.3067863391750386,-54.18529341452991,-11.89036408507575
2.273,10.486005537064743,7.771039334176052,8.609922938499984,0.42833607370104493,-59.11758446378911,-11.886787033836367
2.274,10.489918251246689,7.775427618759333,8.5837616157339,0.547110628895552,-64.03199682363349,-11.882939672272027
2.275,10.493001970633621,7.779031993339854,8.552259948260868,0.662187503436152,-68.91190284565324,-11.879919623475734
2.2760000000000002,10.497185075061607,7.783778863179391,8.517489857961166,0.7756745826804183,-73.7357987553207,-11.875798027302208
2.277,10.504538624126935,7.7917367693397726,8.481685025494647,0.8898269484081573,-78.47963358061014,-11.868503454315725
2.278,10.51257942396846,7.800419247017003,8.442542943898012,1.0023508137493082,-83.12109068353371,-11.860518855251016
2.279,10.52020454935737,7.808719047577468,8.399158260213355,1.1123391915923109,-87.63351093026604,-11.852947056681918
2.2800000000000002,10.525440715797359,7.814657247204128,8.349770946955354,1.218022558504432,-91.98840727298425,-11.847761407413355
2.281,10.531706397029664,7.821645271378866,8.298027348439808,1.3230323104105748,-96.14995138207813,-11.841543645103357
2.282,10.540352300793574,7.831025431312043,8.245519724520246,1.428942567199048,-100.08364575281833,-11.832943397661806
2.283,10.548755162264799,7.8401647541078665,8.189879033008479,1.533365603912304,-103.75976682938526,-11.824584367111978
2.2840000000000003,10.556015367787682,7.848152569762588,8.130471420039514,1.6356515313013156,-107.14929590092773,-11.817366697542862
2.285,10.560842106502166,7.853685671650779,8.066282239249583,1.734775756134249,-110.22749605867045,-11.812581806382365
2.286,10.563873242189281,7.857388338951023,7.9982349466568365,1.831661264279978,-112.97269104732416,-11.80959248419448
2.287,10.565154505676574,7.859291836694159,7.926669474342219,1.9266602272816493,-115.36942427122918,-11.808353658442362
2.2880000000000003,10.56544756049123,7.860142877901044,7.8526495740938485,2.020864636843528,-117.40734600202428,-11.80810428116071
2.289,10.566735329764334,7.861909392653396,7.778467444466361,2.1166144441073915,-119.08055972580655,-11.8068619568013
2.29,10.565184046359335,7.860742979242652,7.700605003993663,2.2104629879471362,-120.39431050322625,-11.80846085962304
2.291,10.561117228784358,7.856953197619966,7.61970693870476,2.303155139849269,-121.35460953299788,-11.812577739996714
2.2920000000000003,10.5597949667049,7.855787243013699,7.5413591287715365,2.4004110650396044,-121.96713383891496,-11.813952616659417
2.293,10.560191534852315,7.8562079489905985,7.464865354558342,2.5017090324404068,-122.24830569262228,-11.81361114484185
2.294,10.560428871573409,7.856327430885265,7.388679513709677,2.605726053329838,-122.21993897914943,-11.813431149446945
2.295,10.557334796778287,7.8529653030155115,7.309962276356635,2.7099054344377316,-121.90995252851647,-11.816584435550485
2.2960000000000003,10.55137884627631,7.846584521116157,7.229515336521719,2.81540360187117,-121.34776173252457,-11.822600978880947
2.297,10.54617097678576,7.840790263202196,7.151278715333647,2.9266007777149485,-120.56491190828253,-11.827870222554889
2.298,10.542684376097673,7.836552997112393,7.076552269799881,3.0453374716465276,-119.60046094875872,-11.8314182610634
2.299,10.539230540171939,7.832183681125593,7.003969210311277,3.170907213661506,-118.49978463337038,-11.834932773965761
2.3000000000000003,10.536979151678844,7.82885361754386,6.9350141709582855,3.3055991127476414,-117.30691390074189,-11.837243172691476
2.301,10.53668724223665,7.82732351363381,6.870750424871002,3.451455332695166,-116.06497316007706,-11.837591468272946
2.302,10.53799119197784,7.827235280641581,6.811109797838721,3.6095987303572636,-114.81390614888866,-11.83634030947801
2.303,10.53796947145382,7.82567445706531,6.753453158119697,3.7788404719755553,-113.58942182983795,-11.836410285032771
